GEOID,nw_d,moe_nw_d,cv_nw_d,cat_nw_d
42091208604,0.1823997233748271,0.10666797967570525,0.35550359091561634,Medium
42091204701,0.09757281553398059,0.11324121287639342,0.7055207201843985,Low
42091206006,0.05438401775804662,0.0771209602671915,0.8620555201381991,Low
42091209202,0.23550243470562196,0.13672834528976566,0.3529370523682846,Medium
42091202401,0.8555102040816327,0.33317291021890694,0.2367437846691112,Medium
42091204800,0.11455231288465356,0.0356828374884259,0.18936059845148234,Medium
42091202301,0.2631004366812227,0.1723972951894901,0.39832996353484834,Medium
42091203902,0.6980278047203362,0.2723137982546175,0.23715431071784948,Medium
42091205808,0.2656762492764808,0.10342596723219435,0.23665242406820844,Medium
42091208203,0.0408205987021143,0.022212221983610204,0.33078570467058205,Medium
42091207600,0.021567596002104155,0.0356242354980149,1.0041021822481477,Low
42017105008,0.11530506721820062,0.06657078020102566,0.35096947921758725,Medium
42017102104,0.15403638933050698,0.05723110833862715,0.22586187244148817,Medium
42017103101,0.11627906976744186,0.047307559028551424,0.24732219309759407,Medium
42017105003,0.07527101656780527,0.027384875825105924,0.22116535269747403,Medium
42017105009,0.06929544795592925,0.06700664066205908,0.5878238955207025,Low
42017100307,0.2783810463968411,0.11662151673740812,0.2546672626161254,Medium
42017100407,0.07396449704142012,0.16992506046888672,1.3965877310269594,Low
42017100804,0.10358255451713395,0.04336338753775731,0.25448997691103314,Medium
42017102002,0.06621773288439955,0.066528508186048,0.6107557652235203,Low
42017102004,0.09841906034290804,0.038956160276749204,0.24061961490720635,Medium
42017104400,0.0742218675179569,0.06040077007883477,0.4947031729174754,Low
42017103800,0.03668122270742358,0.07932181328800786,1.314567610577059,Low
42017104902,0.0764456981664316,0.0302525645440728,0.24057098287046305,Medium
42017105202,0.06875492513790386,0.09559547425756165,0.8452158182412327,Low
42017105805,0.20538781413849214,0.1022377229184316,0.3026011630751772,Medium
42017105810,0.097393689986282575,0.039090594998775735,0.24399198385296897,Medium
42017100210,0.2775695931477516,0.1388670629977731,0.3041315387558103,Medium
42017100212,0.22760800842992623,0.10849798829820223,0.28977989107000424,Medium
42017100306,0.37320169252468266,0.15699098649828785,0.2557203036924143,Medium
42017100401,0.19654140339208515,0.06315453298710105,0.19533702672016712,Medium
42017100500,0.04767676767676768,0.09227366593418396,1.1765355890325346,Low
42017100600,0.3288368541613642,0.15733645912865038,0.29085932035178713,Medium
42017100700,0.4004936747917309,0.19542981009623026,0.296639681587236,Medium
42017100803,0.24050367261280167,0.10923980446450271,0.2761170972768267,Medium
42101024400,0.9071166054126295,0.36186294688310694,0.24250187241233023,Medium
42101035900,0.26680435598948554,0.12185984501259502,0.277652637505195,Medium
42101036201,0.1463822668339607,0.07981920255184854,0.3314767056907857,Medium
42101036202,0.23767872161480236,0.09959876971357785,0.2547403661386648,Medium
42101010600,0.941108545034642,0.3832378978326771,0.24754994276994674,Medium
42101024600,0.8909395973154363,0.3641129068037051,0.24844022284616196,Medium
42101024900,0.9933701657458563,0.3856341650052827,0.23599265602765712,Medium
42101025800,0.9530864197530864,0.3653795467696696,0.23304835888579964,Medium
42101026500,0.9801875110560764,0.3792607403239381,0.2352138125958217,Medium
42101026700,0.9940119760479041,0.3758977616805161,0.22988583953069244,Medium
42101034000,0.38033898305084746,0.17009345643201773,0.27186347462166033,Medium
42101026800,0.9531475748194015,0.4082082843961544,0.26034891061925886,Medium
42101031900,0.6483644859813084,0.2740298595665035,0.25692878752312714,Medium
42101033000,0.38849605656785424,0.17736320964072352,0.2775306943427769,Medium
42101034600,0.5638571954361428,0.2284604587800034,0.24630658078728532,Medium
42101034801,0.14496370235934664,0.04042660193974497,0.16952824402718517,Medium
42101006100,0.8972809667673716,0.34417193520696193,0.23317452243509953,Medium
42101008400,0.9729215147027713,0.396215753643662,0.24756430695897155,Medium
42101009000,0.38504611330698285,0.16335788062917914,0.25790599899125993,Medium
42101010200,1,0.3899124131682271,0.23702882259466693,Medium
42101010900,0.8494358251057827,0.3254110115900536,0.23288191795190324,Medium
42101014200,0.35194894005014815,0.15133061530520409,0.26138534471862074,Medium
42101016100,0.4498091919694707,0.18895874820798092,0.25537170425778594,Medium
42101016901,0.9678627145085803,0.3937185576779779,0.24728981152622767,Medium
42101017400,0.9264356905552918,0.37147758468064396,0.24375382147905875,Medium
42101025900,0.9929343308395677,0.3925591726034796,0.24033592905781995,Medium
42101029000,0.9413998914812806,0.3831094807992781,0.2473904060380577,Medium
42101030100,0.7593368237347295,0.314148161535258,0.25149778174839144,Medium
42101013700,0.7847475832438239,0.33034371898173986,0.2558999285027835,Medium
42101011500,0.9596670934699104,0.3627637899267524,0.2297933332923417,Medium
42101012000,0.7033671833244255,0.26796435714098144,0.23159491884349565,Medium
42101012100,0.7786757848927572,0.30185090738730264,0.23565134025322063,Medium
42101016600,0.816884661117717,0.3332179584156025,0.24797149230611196,Medium
42091207500,0.012444444444444444,0.01065007461792671,0.5202489772109227,Low
42091208000,0.05371900826446281,0.07370173702834065,0.8340341529510609,Low
42091208201,0.02313743637204998,0.05469656802598421,1.4370733556735789,Low
42091200402,0.10915662650602409,0.0658684908759879,0.3668273477530409,Medium
42091200603,0.20106288751107174,0.0614213266980297,0.18570405003032964,Medium
42091200703,0.33083235638921454,0.16781179357427664,0.3083532985915225,Medium
42091200708,0.21628407460545193,0.1002076463812238,0.28165042881927943,Medium
42091205806,0.28545618789521227,0.15403354920070425,0.32802727668265863,Medium
42091203801,0.6160349059176439,0.2651976368630523,0.2616968086793152,Medium
42091204008,0.16896802325581395,0.06774802870055972,0.24373968033982465,Medium
42091204702,0.2078754578754579,0.09822376760157313,0.28724168611576356,Medium
42017101405,0.10747872816838334,0.05144558903388255,0.290977711024974,Medium
42017101506,0.010516431924882629,0.04789537855915321,2.7685941253527018,Low
42017101603,0.12947189097103917,0.028432160835818943,0.1334960679141395,Medium
42017101610,0.0848497239828256,0.03273266687790719,0.23451199135729894,Medium
42017102600,0.14520547945205478,0.05832631132807581,0.2441831007025024,Medium
42017100206,0.34210526315789475,0.14727714693659122,0.2617036045635009,Medium
42017100406,0.1625069328896284,0.08326226356543652,0.31146583650628556,Medium
42017103103,0.11706263498920086,0.046714579491294546,0.24258740345303756,Medium
42017103700,0.024311657879320447,0.02015044586257229,0.5038533868592068,Low
42017104800,0.1045859452325965,0.04956475999987248,0.28809371206047096,Medium
42017105004,0.11971574344023324,0.0633150808836963,0.32150667711271674,Medium
42017101803,0.16895571868340042,0.07651232563540497,0.2752913746894479,Medium
42017103900,0.04230672374716696,0.04187749398616026,0.6017351592815255,Low
42017105100,0.09047005795235029,0.0475371243903054,0.31942002262066344,Medium
42017103400,0.046248511314013495,0.04234027016707511,0.5565317742716893,Low
42017100404,0.11749960833463889,0.09502176033289896,0.4916100475824875,Low
42101017602,0.9349873650356076,0.36127360197874697,0.23489003075561943,Medium
42091206007,0.39934087978220373,0.16626327443579372,0.25309680142987023,Medium
42017100807,0.13553201733269138,0.0034738068464669996,0.015581090921111842,High
42017101609,0.060933547942055646,0.06130653217380812,0.6116238078199036,Low
42101017300,0.9390195296931049,0.36498826608557877,0.23628620958936042,Medium
42101017500,0.9706662735849056,0.3805829517176352,0.23834908428730092,Medium
42101025300,0.9561149476498106,0.3773268990794759,0.23990635719636272,Medium
42101023800,0.7196652719665272,0.3542702539021638,0.29925281219557914,Medium
42101025200,0.9187205760177236,0.3666119682257428,0.24258128553116495,Medium
42101026200,0.9902840059790733,0.37468704863901436,0.23000803857498478,Medium
42101027300,0.9445239230646956,0.3830014077654909,0.24650260074874789,Medium
42101028400,0.980721251984577,0.39395794524547045,0.24419590390909002,Medium
42101028600,0.9412646089301768,0.37732147052423615,0.24368785561668954,Medium
42101000100,0.33622141997593263,0.14808685317624132,0.26774737657432784,Medium
42101001300,0.39956803455723544,0.16298879768019828,0.24797112733404023,Medium
42101030700,0.6111491889421978,0.2593151044108976,0.25793761031877943,Medium
42101031200,0.8705588630689457,0.3423256533859523,0.2390426540634675,Medium
42101023100,0.06273620559334846,0.08631559121065478,0.8363828115259551,Low
42101023500,0.44383775351014043,0.20775524789214753,0.284552142133571,Medium
42101004001,0.29987608426270135,0.13686490118266462,0.2774497607435764,Medium
42101001900,0.44483880508725226,0.1726040511517695,0.2358752736144881,Medium
42101003100,0.8844639962954387,0.34633198273571897,0.23803813450811923,Medium
42101003200,0.9163385826771654,0.37303020846756857,0.24746975458819628,Medium
42101006200,0.9543559816590246,0.3703188112177731,0.2358845364788605,Medium
42101007200,0.9833264717990943,0.38307478860804267,0.23682085105846865,Medium
42101007400,0.9007521938988717,0.37543866173364804,0.25337733402108265,Medium
42101009200,0.8348189415041782,0.3291573291691177,0.23968747100030782,Medium
42101016400,0.9650862068965518,0.3794920761142646,0.23904006662361316,Medium
42091206802,0.11440107671601615,0.04395680189907682,0.23357699846961613,Medium
42091207004,0.14770723104056438,0.07895959231316345,0.3249654863063189,Medium
42091207104,0.06432125088841507,0.07456055610862669,0.7046748220446203,Low
42091207300,0.26085329341317365,0.11513661325189813,0.2683188747337236,Medium
42091208100,0.09124454880912446,0.044953147240067944,0.299493411234227,Medium
42091208302,0.08473721375970947,0.04285985090298569,0.3074755406001572,Medium
42091208400,0.028900112233445567,0.030794143650007724,0.647742957291159,Low
42091208500,0.10706243602865916,0.058381976765607246,0.3314940767259165,Medium
42091208703,0.15930521091811414,0.0902780253084116,0.3444975731167786,Medium
42091208802,0.2586262495969042,0.17135114752174324,0.4027620223490861,Low
42091209100,0.1278772378516624,0.06508570590828737,0.3094043891810378,Medium
42091203402,0.2693405437884933,0.11730625696412898,0.2647607133483325,Medium
42091200105,0.25670361101179834,0.09794197552264503,0.23193750415866277,Medium
42091200307,0.2504201680672269,0.11679052316684414,0.28351262228135804,Medium
42091200707,0.3675997027495665,0.15913598306388654,0.26316452028482534,Medium
42091201003,0.26796315250767655,0.12040898703053059,0.27316051448547324,Medium
42091201100,0.12923076923076923,0.09879249214807904,0.46472079820705875,Low
42091201301,0.25486827033218784,0.12714496155281202,0.3032616411614491,Medium
42091201604,0.40632127728901923,0.16519933003447188,0.24715694268105787,Medium
42091207103,0.1529578128682536,0.07982431087698981,0.31724706333434904,Medium
42091207202,0.2598460842009959,0.11993104209602214,0.28057535980652265,Medium
42091201800,0.15690104166666666,0.0840895966559782,0.3257995950600525,Medium
42091202302,0.4108563406644829,0.17848925200786842,0.2640925642977026,Medium
42091202602,0.1595256312165264,0.05937849480348631,0.22627303931878912,Medium
42091202603,0.15654060756354618,0.07481901102429642,0.29054877313717564,Medium
42091203401,0.2603256212510711,0.11469733566282522,0.2678369642452282,Medium
42091203601,0.8316028552887735,0.3469840156594716,0.2536457528666638,Medium
42101031502,0.5183282745738969,0.24431326139931978,0.28653405037741625,Medium
42101031401,0.7659183405540239,0.30944980401925803,0.2456076221473626,Medium
42101033701,0.4161934122992049,0.21072559739806984,0.30779119353094425,Medium
42101033702,0.318955732122588,0.1305247602094869,0.24876918894646333,Medium
42091204009,0.22600446428571427,0.07883106094052843,0.21203836722642794,Medium
42091204300,0.17935388043074638,0.0653637884540893,0.2215442772273877,Medium
42091205200,0.1129648939867918,0.029367905042940505,0.15803874268606935,Medium
42091205807,0.39341205717837163,0.1817680346009011,0.28086908739955907,Medium
42091205906,0.2823966558290757,0.14557686054937288,0.3133768404683249,Medium
42091206102,0.23857756247935705,0.10140514696272414,0.25838333495452603,Medium
42091206105,0.10050675675675676,0.017276676258333942,0.10449584781930162,High
42091206904,0.1969643487469114,0.06407390408338033,0.19775508521338309,Medium
42091202100,0.17052347787014155,0.10733321014833827,0.3826344200858221,Medium
42091202604,0.37372843874391865,0.14980613940459322,0.2436730858752794,Medium
42091203500,0.6247680890538033,0.2746978066942957,0.26728245419085145,Medium
42091203804,0.794655823409817,0.31389995087902123,0.2401299194076659,Medium
42091204600,0.1448608371685295,0.05950062406603368,0.24969199988348836,Medium
42091205300,0.41511194029850745,0.18626675500893508,0.27277478415297074,Medium
42091205809,0.23610619469026548,0.09783459558042783,0.2518947813461433,Medium
42091206004,0.27642150803461063,0.10393467608004968,0.22857184434770456,Medium
42091208301,0.025196850393700787,0.08975247455035504,2.1653807499800704,Low
42091208601,0.12832206321748701,0.06043657653061224,0.2863074305368044,Medium
42091206106,0.1513742926434923,0.09458351828794374,0.37983714739307584,Medium
42091206600,0.11538461538461539,0.024740002278715912,0.13034246387975962,Medium
42091206905,0.2066,0.09730252144708276,0.2863043028305515,Medium
42091207201,0.17118997912317327,0.08303159882699247,0.29484866067261767,Medium
42101027901,0.9745920745920746,0.3929911406139438,0.24512859857901373,Medium
42101031402,0.7397993311036789,0.2815752082505394,0.23137401206712016,Medium
42101016701,0.9689703808180536,0.3970043515982294,0.2490685330989719,Medium
42101016702,0.933005299015897,0.3681369678582098,0.23986087759487298,Medium
42101027902,0.6394253414978803,0.250524356405471,0.23817392227076412,Medium
42101008101,1,0.4320388349514563,0.26263758963614364,Medium
42029302706,0.0582125081151266,0.06264208631338386,0.654160022720979,Low
42029311403,0.07964120684968741,0.031181028114655743,0.23800533716571778,Medium
42029303501,0.13699582753824757,0.07087838440720089,0.31451442388889533,Medium
42029303902,0.10409335062048528,0.06651066433295112,0.3884207257337593,Medium
42029304406,0.0333843797856049,0.045246553905160816,0.8239033964493465,Low
42029302705,0.16947422154160285,0.08444435673565671,0.3029012612977469,Medium
42029303502,0.166949440108585,0.0814533067178567,0.29659091963516404,Medium
42029303302,0.10091926458832934,0.07628465344157552,0.45951236067488505,Low
42029303301,0.3296774193548387,0.13465774167379002,0.24829971578985663,Medium
42029306503,0.5588132635253054,0.23405597036285614,0.2546168352566815,Medium
42029306504,0.3415372200927981,0.14496918230325875,0.25803091818349244,Medium
42029306501,0.19832597070448732,0.08815679693711954,0.27021553367984347,Medium
42029308101,0.07384341637010676,0.07028632776424303,0.5786196389717594,Low
42029304502,0.043407839326206676,0.07429067418530842,1.0403997242210545,Low
42029304405,0.11621411947245927,0.039878622228191773,0.20860050098059496,Medium
42029311401,0.3805514056770338,0.16095750499600453,0.2571177142869252,Medium
42029304501,0.2982978216878943,0.11821607006542591,0.24091316515005762,Medium
42101980300,NaN,NA,NA,NA
42101036900,0.4043554006968641,0.12593429539486825,0.1893280083305838,Medium
42101037300,0.14242370158843476,0.029921236530149956,0.12771190002241942,Medium
42101037200,0.31924778761061945,0.14686985920923934,0.27966549072485425,Medium
42101038300,0.9485953377166766,0.36634155203188395,0.23476821229838252,Medium
42101039000,0.8917177266004648,0.35507607067057007,0.24206282801650333,Medium
42101037800,0.2622826908541194,0.10695299810442772,0.2478890997821674,Medium
42101037700,0.7049891540130152,0.2809601590581315,0.2422681942030369,Medium
42017102401,0.05464052287581699,0.057442637219606615,0.639077638094255,Low
42029300501,0.10027501586629999,0.042311490098448624,0.2565072700747267,Medium
42029300502,0.1425054704595186,0.07626331878970187,0.3253256170856256,Medium
42029305101,0.10074626865671642,0.08643216975136264,0.5215314982182864,Low
42029305102,0.11767177978566926,0.059675205691307735,0.30828734681386616,Medium
42029311404,0.10405690200210749,0.045411613824147844,0.26529565784535447,Medium
42091208801,0.4718772826880935,0.19487040622445312,0.25104461979850407,Medium
42091208903,0.3891418563922942,0.16754080496734025,0.26172592843696574,Medium
42091209201,0.1468058968058968,0.057368544385086026,0.23755513794539063,Medium
42091210200,0.05612619222303742,0.018826120868354154,0.20390569754706644,Medium
42091200506,0.13699551569506727,0.05102899729064033,0.22643563833891908,Medium
42091201605,0.22840359364201795,0.09515902525571691,0.2532684834068716,Medium
42091201606,0.5151873767258383,0.2159150945356376,0.2547721131126581,Medium
42091200306,0.03820355788859726,0.06345846523554062,1.0097639262751748,Low
42091200605,0.26967199870738406,0.1123282528730744,0.2532137282691007,Medium
42091200704,0.22730989370400653,0.11317639078409544,0.30267154868458757,Medium
42091200906,0.2108991825613079,0.07801115166500615,0.22486190759766306,Medium
42091201006,0.1522615315718764,0.06404054349104657,0.2556812687564938,Medium
42091201406,0.2136938508504143,0.0803228941922549,0.22849748326138636,Medium
42091203103,0.07249255213505462,0.07303373942865285,0.6124409843415366,Low
42091203106,0.15336236090953073,0.03169543194502378,0.12563538843520491,Medium
42017980000,NaN,NA,NA,NA
42017104303,0.08588957055214724,0.03874155575548313,0.2742020663544833,Medium
42017101805,0.025380710659898477,0.04820027339565253,1.1544624752514954,Low
42017106402,0.09257308401369502,0.053164339315373954,0.3491160270667611,Medium
42017105012,0.04394861392832995,0.05515082371015529,0.7628531051421059,Low
42017104304,0.0539906103286385,0.07628318299678892,0.8589040823743116,Low
42017104506,0.12087458745874588,0.07846937572622623,0.394638353393513,Medium
42017104503,0.08043273753527752,0.07691127893910996,0.5812878971348504,Low
42017104505,0.10947480482611781,0.04616845645615982,0.2563688605882141,Medium
42017104301,0.11221374045801527,0.07079482703519331,0.3835213837690103,Medium
42101008701,0.547979797979798,0.27290881407691436,0.30275206357614354,Medium
42101008102,0.9866389033489502,0.3801803884854152,0.23424243396744177,Medium
42101008602,0.8003280032800328,0.3307562984187732,0.25123156729389473,Medium
42101037500,0.6216666666666667,0.2626402111589259,0.2568252592474645,Medium
42101980800,NaN,NA,NA,NA
42101018002,0.12823061630218688,0.1238953461213492,0.5873505251906284,Low
42101008801,0.4081896551724138,0.1563991665054341,0.23291986936356826,Medium
42101980100,0.15306122448979592,0.05715410317206757,0.2269950196904811,Medium
42017102402,0.06923076923076923,0.03216041636727618,0.28239474013819,Medium
42017105510,0.2520157509844365,0.129400417008566,0.3121347264015607,Medium
42017105511,0.16862101313320826,0.05327375031135187,0.19205944707703992,Medium
42017104203,0.09676245907602765,0.041743133937413184,0.26224804075679053,Medium
42017104201,0.12679738562091503,0.06466720377280114,0.31003297017637244,Medium
42017104204,0.11919441019317714,0.07291375467489226,0.37186702677709443,Medium
42017105509,0.1367053998632946,0.056126918077977775,0.24958565698505009,Medium
42017105508,0.19538904899135448,0.08967657123913028,0.2790055699310345,Medium
42017105013,0.0784923928077455,0.0011518203541892693,0.00892054273212208,High
42017101808,0.12476582989883851,0.03558136653440006,0.17336485533615154,Medium
42101007102,0.9807847896440129,0.38914794818429443,0.24119878768262332,Medium
42101008802,0.4880657160570366,0.1919692899016208,0.23910439237143982,Medium
42101008702,0.544043321299639,0.24937303855916595,0.27864426669822073,Medium
42017101807,0.300462962962963,0.14744747929943397,0.29831871833381945,Medium
42101012201,0.7251123956326269,0.2905126458709914,0.2435531832087107,Medium
42101009801,0.9054788791300711,0.3544805321441287,0.23798422046136358,Medium
42101007101,0.9708112206216831,0.374883358372959,0.23474452522888115,Medium
42101002801,0.7508278145695364,0.30257557546612057,0.24497829791461456,Medium
42101980500,NaN,NA,NA,NA
42101000801,0.2594171997157072,0.09121914497922212,0.21375748342551612,Medium
42101001101,0.26741095162147793,0.11312645342319003,0.25716927479381513,Medium
42101027402,0.9181954887218046,0.3620909022471488,0.23972678226145985,Medium
42101008601,0.5117045829212001,0.21440181997915048,0.25470839469681766,Medium
42101036502,0.12444113263785395,0.07000013535407842,0.3419550503073121,Medium
42101036700,0.2695222405271829,0.10434660862534065,0.23535196466874414,Medium
42101037600,0.5640773516879711,0.22264842539258875,0.239946855621436,Medium
42101038600,0.20287769784172663,0.09397493483220896,0.2815864955415518,Medium
42101038900,0.923931623931624,0.36594470058281575,0.24077407763378747,Medium
42101038500,0.2024185068349106,0.12127539577934383,0.36421395456094735,Medium
42101038700,0.2443159922928709,0.0981182314011537,0.24413604986527748,Medium
42101038800,0.4105207507269363,0.1718261284006677,0.25444164103978606,Medium
42101980000,0.46495557749259625,0.24943468857224171,0.32612154121242504,Medium
42091210600,0.2345050878815911,0.09498256770340421,0.24622136457349078,Medium
42091200606,0.2457757296466974,0.10706291047466786,0.26480985835489657,Medium
42091206502,0.11927560366361366,0.06128042236626912,0.31232318469693116,Medium
42091206703,0.10692439442133594,0.0788022057392378,0.448018216015893,Low
42091210700,0.2418822712276437,0.117046513925305,0.29416333674269374,Medium
42029301300,0.125,0.08352684398438152,0.40620957560793447,Low
42029301500,0.08793300342596118,0.05014965154640739,0.34669702130925983,Medium
42029301600,0.06176239181746656,0.07839720285452846,0.7716325853530728,Low
42029301700,0.08788732394366197,0.02060336073103301,0.14251019132407292,Medium
42029302101,0.20138275963518681,0.09900138281420531,0.29884986950338377,Medium
42029302202,0.31140165893434557,0.12080426952069144,0.23582804973019775,Medium
42091203104,0.05804431599229287,0.07011545213664673,0.7343247039850602,Low
42091203203,0.24163658243080627,0.08120720563913167,0.2042988770938084,Medium
42091203208,0.19361627499123116,0.08041229639754419,0.2524728613600705,Medium
42091203302,0.2146155070848591,0.0927308033635824,0.2626618635405649,Medium
42091204002,0.37597765363128494,0.16202650001733204,0.2619739541507873,Medium
42091204007,0.23767441860465116,0.08536252624426088,0.21833276598737905,Medium
42091204101,0.04047434905903583,0.06055265234197812,0.9094679435251898,Low
42091205400,0.2539347720266104,0.107961002850604,0.258451367030802,Medium
42091205801,0.5348314606741573,0.21098410598266082,0.23980978049675378,Medium
42091205904,0.12066636650157586,0.05060702143366262,0.2549521267617037,Medium
42091207003,0.10187315149523496,0.030741119351949123,0.18343999644667355,Medium
42091206702,0.7416184971098266,0.2751089728421052,0.22550610296291793,Medium
42091205501,0.2615424297136962,0.11420915960350968,0.26545620389489816,Medium
42091205905,0.4091922005571031,0.16399556462140963,0.2436345370652494,Medium
42091206801,0.22110141766630317,0.0892723448072678,0.2454480083900009,Medium
42091208704,0.2738290879211175,0.1367293307136127,0.303540192911693,Medium
42091206906,0.07927677329624479,0.028771517036437325,0.22062305496932155,Medium
42091208603,0.09090909090909091,0.04605140904261961,0.30794255286858097,Medium
42091201705,0.110250569476082,0.06485342139253418,0.3575906452224686,Medium
42091203105,0.1476028690071725,0.06147729813280665,0.25319438545667305,Medium
42091201004,0.27648914455372053,0.12806382351995457,0.2815674690230861,Medium
42091201203,0.06559949780288764,0.07595588627115671,0.7038741544186538,Low
42091201409,0.12298650413582934,0.049210121065988904,0.24323780420921864,Medium
42091203205,0.21533364884051112,0.0874056845569004,0.24675267907242132,Medium
42091203303,0.22679377822378324,0.10935888751880683,0.2931278247639428,Medium
42091203304,0.2217517861868219,0.08075490336102528,0.22137872035844106,Medium
42091203602,0.6071344754752406,0.24210367137065905,0.24241002621486626,Medium
42091203700,0.656390134529148,0.27044099761310086,0.2504635789127688,Medium
42091203403,0.1484450144277012,0.0898567672740167,0.3679758114157806,Medium
42091204900,0.10380228136882129,0.04681145660965137,0.2741443844336442,Medium
42091205000,0.3522544283413849,0.14459178651492013,0.24952913431389429,Medium
42091204200,0.1345119139123751,0.03363071326115741,0.15198804325754506,Medium
42091206104,0.1721208307111391,0.08692677244047618,0.3070111998753447,Medium
42091207400,0.053553038105046344,0.03659696090497116,0.4154272742427752,Low
42091210500,0.2673984119570294,0.12030426280980912,0.27349934476664906,Medium
42029302804,0.03347596274855273,0.05565914985897288,1.0107356646465675,Low
42029304201,0.22940655447298494,0.08937786244890011,0.2368417380498016,Medium
42029302805,0.10348203048524682,0.031111092781687638,0.18276137721338068,Medium
42029303402,0.4954909819639279,0.18797668081057253,0.23062284208229908,Medium
42029304404,0.2073390816121917,0.09523258860418662,0.27921485268005075,Medium
42029306800,0.08052101835405566,0.02795296497242781,0.21103414016820388,Medium
42029307900,0.43310208126858274,0.17857852530450394,0.25065308789862417,Medium
42029308000,0.44171203303923406,0.18863172488198357,0.25960293809657115,Medium
42029300109,0.14566929133858267,0.07151509533676773,0.2984446597476218,Medium
42029307100,0.10330047149592798,0.05600087528051071,0.32955401639428294,Medium
42029307200,0.1780721118469463,0.08229195147261702,0.2809283379418888,Medium
42029307300,0.1997412677878396,0.11611096455084836,0.3533780162755948,Medium
42029300700,0.24428058234070713,0.12939282866515633,0.3219996192656289,Medium
42029300800,0.13267278878685354,0.10998073767638633,0.5039284385590674,Low
42029302000,0.1810692375109553,0.0742340798062289,0.24922565978899117,Medium
42029302102,0.19443144595226955,0.07719434491345238,0.2413532091632343,Medium
42029302400,0.3967710371819961,0.16143306422127557,0.2473355969914341,Medium
42029303801,0.07688564476885645,0.043969873042099,0.3476514528164112,Medium
42029305400,0.5893065608218538,0.2472789967083807,0.2550821398229265,Medium
42029305500,0.8803986710963455,0.35377687594822044,0.24427789106019235,Medium
42029303401,0.5417672621921777,0.2082793556711207,0.23370476385248384,Medium
42029304000,0.271120246659815,0.12257407048086534,0.27483418767990386,Medium
42029300900,0.18876404494382024,0.07975929389723771,0.2568597900149861,Medium
42017103300,0.02156586966713549,0.05528513119511897,1.5583875358687558,Low
42017101505,0.034482758620689655,0.06116512685887902,1.0782909902173201,Low
42017102102,0.014118353860018024,0.07397542810258496,3.185205977540003,Low
42017104702,0.09282030940103134,0.10395582759483718,0.6808319470204571,Low
42017104901,0.06583155650319829,0.011114801343565713,0.1026364634361482,High
42017105300,0.019598236158745713,0.06424929590851261,1.9928998928461132,Low
42017105808,0.08291233283803863,0.06770942585082151,0.4964369447723947,Low
42017100104,0.523325635103926,0.2245922567767206,0.26088966051427614,Medium
42017100402,0.17278139277308596,0.05879343070284457,0.20685495575493257,Medium
42017100408,0.10795960795960796,0.08631706296526775,0.48603713642534213,Low
42017100805,0.0321891936278535,0.09803865074782936,1.8514898095761212,Low
42101010000,0.927487352445194,0.3525900892726714,0.23109800822182272,Medium
42101010100,0.9882292070883456,0.3990388248711103,0.24546612414890068,Medium
42101010700,0.9637085341650128,0.3832832626316153,0.2417732494720344,Medium
42101013300,0.5992844364937389,0.2712530395747182,0.27515392482378526,Medium
42101013500,0.43759630200308164,0.17499636699874993,0.24310253474504198,Medium
42101014300,0.19674039580908032,0.04816943743253872,0.1488374193073893,Medium
42101014600,0.6770708283313326,0.2671389634553653,0.23984862419789096,Medium
42101016902,0.9517561566410981,0.3848586249831951,0.24581570531437835,Medium
42101017100,0.9633471645919779,0.3888556235398304,0.24538028031542633,Medium
42101000700,0.4369747899159664,0.19728744360017997,0.2744588004257823,Medium
42101001800,0.2995110024449878,0.10795918785678425,0.21911944833905966,Medium
42101002100,0.7109649122807018,0.27933272355368366,0.23884037573054223,Medium
42101025700,0.6298174442190669,0.2672437562589567,0.25794492036212924,Medium
42101021100,0.22199757379700769,0.08806767042419635,0.2411583912823399,Medium
42101026100,0.9678561699809316,0.37099236425663507,0.23301734296820228,Medium
42101027200,0.9194432728806411,0.3592499053135414,0.237523082317394,Medium
42101027500,0.9179134654266073,0.35550055250860363,0.2354358733189017,Medium
42101028000,0.9733975171015962,0.37647284175298157,0.23511347249786288,Medium
42101029400,0.8902068126520681,0.3668997636278953,0.25054781295381534,Medium
42101030000,0.9354545454545454,0.38231654007971366,0.2484474223728795,Medium
42101018800,0.8123945562928805,0.3228775040724463,0.2416044229454558,Medium
42101019100,0.8798209366391184,0.33460987797470676,0.23119506674166476,Medium
42101019200,0.8735813012698056,0.3374297591051313,0.2348086815983575,Medium
42101001700,0.22834912043301758,0.12049494746833092,0.3207772731882348,Medium
42101002500,0.3997471554993679,0.1819080343768326,0.2766308407630786,Medium
42101003300,0.7520246193715582,0.3071219363987762,0.24826350159124982,Medium
42101004002,0.1801390268123138,0.13528544969929512,0.4565384659242373,Low
42101004201,0.19747587230883445,0.07461437549412309,0.2296902525095043,Medium
42101005600,0.9278350515463918,0.37908367650252184,0.24836958203812642,Medium
42101006700,0.9379361544172234,0.36754414544563013,0.23821567214789435,Medium
42101007000,0.9745122718691,0.37034584462196174,0.23102249047928416,Medium
42101008000,0.8002406738868832,0.3524574392263549,0.2677442530311501,Medium
42017101504,0.08565891472868217,0.1015239979145891,0.7204937892685633,Low
42017103102,0.2006335797254488,0.09462700978320503,0.28671181655637545,Medium
42017104603,0.13996466911265118,0.06308865015197328,0.27401031455624364,Medium
